GO.ID,Term,Annotated,Significant,Expected,classic
1282,GO:0006464,cellular protein modification process,980,221,307.73,1.00000
1283,GO:0036211,protein modification process,980,221,307.73,1.00000
1284,GO:0006278,RNA-templated DNA biosynthetic process,72,1,22.61,1.00000
1285,GO:0007154,cell communication,377,61,118.38,1.00000
1286,GO:0007165,signal transduction,366,58,114.93,1.00000
1287,GO:0023052,signaling,367,58,115.24,1.00000
1288,GO:0006325,chromatin organization,137,9,43.02,1.00000
1289,GO:0006338,chromatin remodeling,137,9,43.02,1.00000
1290,GO:0043412,macromolecule modification,1045,231,328.14,1.00000
1291,GO:0065004,protein-DNA complex assembly,132,8,41.45,1.00000
1292,GO:0071824,protein-DNA complex subunit organization,133,8,41.76,1.00000
1293,GO:0090304,nucleic acid metabolic process,998,216,313.38,1.00000
1294,GO:0006334,nucleosome assembly,131,7,41.14,1.00000
1295,GO:0031497,chromatin assembly,131,7,41.14,1.00000
1296,GO:0034728,nucleosome organization,132,7,41.45,1.00000
1297,GO:0051716,cellular response to stimulus,524,90,164.54,1.00000
1298,GO:0001659,temperature homeostasis,769,84,241.48,1.00000
1299,GO:0006950,response to stress,995,138,312.44,1.00000
1300,GO:0008150,biological_process,5952,1869,1869,1.00000
1301,GO:0009187,cyclic nucleotide metabolic process,149,7,46.79,1.00000
1302,GO:0009190,cyclic nucleotide biosynthetic process,149,7,46.79,1.00000
1303,GO:0009266,response to temperature stimulus,772,85,242.42,1.00000
1304,GO:0009409,response to cold,769,84,241.48,1.00000
1305,GO:0009628,response to abiotic stimulus,776,88,243.67,1.00000
1306,GO:0032501,multicellular organismal process,786,85,246.81,1.00000
1307,GO:0042309,homoiothermy,769,84,241.48,1.00000
1308,GO:0042592,homeostatic process,854,137,268.17,1.00000
1309,GO:0048871,multicellular organismal homeostasis,769,84,241.48,1.00000
1310,GO:0050826,response to freezing,769,84,241.48,1.00000
1311,GO:0050896,response to stimulus,1349,198,423.6,1.00000
1312,GO:0065007,biological regulation,1512,280,474.79,1.00000
1313,GO:0065008,regulation of biological quality,867,139,272.25,1.00000
27,GO:0009765,photosynthesis, light harvesting,24,22,7.54,1.1e-09
37,GO:0009150,purine ribonucleotide metabolic process,110,61,34.54,1.2e-07
8,GO:0019752,carboxylic acid metabolic process,283,174,88.87,1.2e-26
43,GO:0009132,nucleoside diphosphate metabolic process,39,27,12.25,1.3e-06
16,GO:0016053,organic acid biosynthetic process,115,71,36.11,1.3e-11
31,GO:0006163,purine nucleotide metabolic process,117,66,36.74,1.4e-08
9,GO:0006412,translation,270,168,84.78,1.4e-26
49,GO:0072528,pyrimidine-containing compound biosynthe...,26,19,8.16,1.5e-05
50,GO:0072527,pyrimidine-containing compound metabolic...,30,21,9.42,1.5e-05
51,GO:0032787,monocarboxylic acid metabolic process,86,46,27.01,1.5e-05
32,GO:0044249,cellular biosynthetic process,1328,501,417.01,1.5e-08
38,GO:0046034,ATP metabolic process,83,49,26.06,1.6e-07
13,GO:0006520,cellular amino acid metabolic process,178,112,55.89,1.6e-18
11,GO:0006091,generation of precursor metabolites and ...,116,86,36.43,1.6e-21
44,GO:0007017,microtubule-based process,95,52,29.83,1.7e-06
15,GO:0044281,small molecule metabolic process,678,298,212.9,1.9e-13
2,GO:0043603,cellular amide metabolic process,307,188,96.4,1.9e-28
52,GO:0033014,tetrapyrrole biosynthetic process,43,27,13.5,2.1e-05
53,GO:0045333,cellular respiration,17,14,5.34,2.1e-05
28,GO:0009064,glutamine family amino acid metabolic pr...,26,23,8.16,2.2e-09
17,GO:0019684,photosynthesis, light reaction,33,29,10.36,2.2e-11
12,GO:0015979,photosynthesis,73,62,22.92,2.2e-21
6,GO:0006082,organic acid metabolic process,289,178,90.75,2.2e-27
33,GO:0009987,cellular process,4332,1447,1360.3,2.3e-08
18,GO:1901564,organonitrogen compound metabolic proces...,1989,737,624.57,2.3e-11
39,GO:0046939,nucleotide phosphorylation,39,28,12.25,2.4e-07
54,GO:0006221,pyrimidine nucleotide biosynthetic proce...,12,11,3.77,2.5e-05
55,GO:0006541,glutamine metabolic process,12,11,3.77,2.5e-05
56,GO:0006164,purine nucleotide biosynthetic process,80,43,25.12,2.5e-05
22,GO:0019725,cellular homeostasis,81,53,25.43,2.5e-10
57,GO:0006928,movement of cell or subcellular componen...,73,40,22.92,2.6e-05
34,GO:0008152,metabolic process,4052,1363,1272.38,2.6e-08
3,GO:0043604,amide biosynthetic process,301,185,94.52,2.8e-28
14,GO:1901605,alpha-amino acid metabolic process,87,63,27.32,3.0e-15
10,GO:0034645,cellular macromolecule biosynthetic proc...,311,184,97.66,3.0e-25
58,GO:0015980,energy derivation by oxidation of organi...,21,16,6.59,3.1e-05
59,GO:0005975,carbohydrate metabolic process,230,101,72.22,3.2e-05
23,GO:0008652,cellular amino acid biosynthetic process,71,48,22.29,3.2e-10
60,GO:0022900,electron transport chain,31,21,9.73,3.3e-05
29,GO:1901576,organic substance biosynthetic process,1352,513,424.54,3.4e-09
61,GO:0006779,porphyrin-containing compound biosynthet...,25,18,7.85,3.5e-05
40,GO:0043648,dicarboxylic acid metabolic process,21,18,6.59,3.9e-07
19,GO:0072521,purine-containing compound metabolic pro...,126,75,39.57,4.5e-11
4,GO:0043043,peptide biosynthetic process,293,181,92.01,4.6e-28
62,GO:0007018,microtubule-based movement,72,39,22.61,4.7e-05
24,GO:1901135,carbohydrate derivative metabolic proces...,197,103,61.86,5.0e-10
63,GO:0009260,ribonucleotide biosynthetic process,77,41,24.18,5.1e-05
64,GO:0046390,ribose phosphate biosynthetic process,77,41,24.18,5.1e-05
7,GO:0043436,oxoacid metabolic process,286,176,89.81,5.2e-27
45,GO:0009084,glutamine family amino acid biosynthetic...,16,14,5.02,5.3e-06
25,GO:0046394,carboxylic acid biosynthetic process,106,64,33.29,5.3e-10
20,GO:1901607,alpha-amino acid biosynthetic process,57,42,17.9,5.5e-11
65,GO:0009060,aerobic respiration,16,13,5.02,5.6e-05
66,GO:0044237,cellular metabolic process,3210,1077,1007.98,6.0e-05
26,GO:0045454,cell redox homeostasis,76,50,23.86,6.0e-10
67,GO:0006260,DNA replication,54,31,16.96,6.5e-05
46,GO:0006165,nucleoside diphosphate phosphorylation,35,24,10.99,6.5e-06
35,GO:0009259,ribonucleotide metabolic process,111,62,34.86,6.5e-08
36,GO:0019693,ribose phosphate metabolic process,111,62,34.86,6.5e-08
5,GO:0006518,peptide metabolic process,298,183,93.58,6.5e-28
47,GO:1901137,carbohydrate derivative biosynthetic pro...,113,58,35.48,6.9e-06
41,GO:0072522,purine-containing compound biosynthetic ...,86,49,27.01,7.0e-07
68,GO:0006108,malate metabolic process,11,10,3.45,7.2e-05
69,GO:0046112,nucleobase biosynthetic process,11,10,3.45,7.2e-05
70,GO:0009141,nucleoside triphosphate metabolic proces...,52,30,16.33,7.4e-05
30,GO:0009058,biosynthetic process,1394,525,437.73,7.5e-09
71,GO:0006457,protein folding,170,77,53.38,8.1e-05
48,GO:0006220,pyrimidine nucleotide metabolic process,13,12,4.08,8.3e-06
72,GO:0009152,purine ribonucleotide biosynthetic proce...,76,40,23.86,8.9e-05
42,GO:0009112,nucleobase metabolic process,15,14,4.71,9.3e-07
21,GO:0044283,small molecule biosynthetic process,169,93,53.07,9.7e-11
73,GO:0033013,tetrapyrrole metabolic process,48,28,15.07,9.9e-05
